Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI_14,OBV,ATR_14
2023-07-11 00:00:00-04:00,32.16439638362285,32.69361038898678,31.8507889149248,32.63480758666992,28148800,0.0,0.0,32.91460561752319,,32.258740349413245,40.34087717319427,351023000,1.0689264976155717
2023-07-12 00:00:00-04:00,33.017019605675934,33.39923224945889,32.39960694567266,33.30122756958008,37762200,0.0,0.0,32.95919675827027,,32.35802484657199,57.31710211521665,388785200,0.9849246483353004
2023-07-13 00:00:00-04:00,33.46782974323811,33.61483113812526,32.948414346848494,33.19342041015625,32745800,0.0,0.0,32.95723657608032,,32.437586328818114,57.945185757894876,356039400,0.9548238761794546
2023-07-14 00:00:00-04:00,33.10521698018942,33.19341930959561,32.34079928433291,32.4878044128418,30426200,0.0,0.0,32.838163661956784,,32.44236900348704,50.97024263619175,325613200,0.9163227836257324
2023-07-17 00:00:00-04:00,32.49760504848202,33.9088386690032,32.40940271354346,33.683433532714844,34111200,0.0,0.0,32.76711187362671,,32.560565625318254,55.98140212380532,359724400,0.954123401889353
2023-07-18 00:00:00-04:00,33.59523025960864,34.00684239065943,33.154222335727155,33.81083679199219,29679500,0.0,0.0,32.67547960281372,,32.67963906976339,52.50628864707142,389403900,0.9296226413088592
2023-07-19 00:00:00-04:00,33.71283408863307,34.14404339222299,33.64423269348231,33.77163314819336,26486700,0.0,0.0,32.64901857376098,,32.78363850580434,55.941199673013934,362917200,0.8904220181302046
2023-07-20 00:00:00-04:00,33.02682092821433,33.5266316955034,32.5662082931762,32.70341110229492,37878000,0.0,0.0,32.67204923629761,,32.775997800708204,52.90405163588503,325039200,0.9009217608108043
2023-07-21 00:00:00-04:00,33.05621945219162,33.56583254084737,32.752410570926834,33.34042739868164,79724100,0.0,0.0,32.73624086380005,,32.8297530005152,53.607000400379754,404763300,0.9170222369841395
2023-07-24 00:00:00-04:00,33.164017984128066,33.77163192131636,32.88961241349377,32.958213806152344,25225800,0.0,0.0,32.767111492156985,,32.84198736295683,50.06058063995614,379537500,0.927522325834804
2023-07-25 00:00:00-04:00,33.02681581094367,33.65403069173026,32.7328093028869,33.4188232421875,31771100,0.0,0.0,32.80435209274292,,32.89692411335975,60.44673649375277,411308600,0.9149219763908228
2023-07-26 00:00:00-04:00,33.04642240194962,33.84023973578182,33.02682146625675,33.67363739013672,32643200,0.0,0.0,32.81709280014038,,32.97089680638613,66.30284968872394,443951800,0.8939213203895873
2023-07-27 00:00:00-04:00,34.12444741500018,34.33025163033883,33.4286310268574,33.859840393066406,58890800,0.0,0.0,32.86511392593384,,33.05555810035568,68.2432210301462,502842600,0.917021758109782
2023-07-28 00:00:00-04:00,36.01589557238271,36.25110306595705,34.80066370949184,36.09429931640625,90863000,0.0,0.0,33.057199001312256,,33.34496202569383,73.26504946373693,593705600,1.013624295729551
2023-07-31 00:00:00-04:00,36.13349474303034,36.447102218638456,34.95746484025192,35.05546951293945,55630700,0.0,0.0,33.17137212753296,,33.507867500669605,63.29384466094267,538074900,1.0598254317527334
2023-08-01 00:00:00-04:00,35.10447031949267,35.300475928267105,34.57525629735052,35.084869384765625,24702200,0.0,0.0,33.27819471359253,,33.6580581562978,60.532372836686285,562777100,1.0402250265477586
2023-08-02 00:00:00-04:00,34.44785397276639,34.47725350402442,33.59523018132506,33.703033447265625,39052000,0.0,0.0,33.370316886901854,,33.662341517342355,52.615692589158165,523725100,1.0990266274166014
2023-08-03 00:00:00-04:00,33.60503825053275,34.330254227591155,33.448234492912306,34.1734504699707,24817900,0.0,0.0,33.51242055892944,,33.711018560449816,58.86598277373107,548543000,1.1011265280491378
2023-08-04 00:00:00-04:00,33.91280775321122,34.975043685807705,33.91280775321122,34.56195068359375,26664300,0.125,0.0,33.67982940673828,,33.79205971503495,55.049455715252954,575207300,1.0698979549874765
2023-08-07 00:00:00-04:00,34.82750622354184,34.965202626684565,34.17836335733644,34.65046691894531,22486900,0.0,0.0,33.80805282592773,,33.87381278207403,54.8476145588773,597694200,1.0651993274457519
2023-08-08 00:00:00-04:00,34.09967917404251,34.52260600489445,33.30300601746458,34.44392395019531,34753600,0.0,0.0,33.898508644104005,,33.92810908379987,53.80790001456292,562940600,1.1257457704986125
2023-08-09 00:00:00-04:00,34.4242522169312,34.52260572248699,33.66691821792523,33.716094970703125,28720200,0.0,0.0,33.91925201416016,,33.90791726350494,55.96595748506089,534220400,1.1007645311803702
2023-08-10 00:00:00-04:00,34.129187595095544,34.512771515517244,33.91280538277738,34.10951614379883,30957300,0.0,0.0,33.965056800842284,,33.92711715686627,54.66476755291975,565177700,1.0960684673419183
2023-08-11 00:00:00-04:00,33.893132309769804,34.375073463615266,33.794778809937924,34.31605911254883,28752000,0.0,0.0,34.05646953582764,33.0351049041748,33.96415924788366,58.41508834458573,593929700,1.0745166920458291
2023-08-14 00:00:00-04:00,34.09967948688556,35.1225724709791,33.902972472360176,35.09306716918945,36896100,0.0,0.0,34.12695121765137,33.126803131103514,34.07167428800802,59.9843759881596,630825800,1.0958294498869405
2023-08-15 00:00:00-04:00,34.82751151974689,35.043893758702374,34.17836855482659,34.19804000854492,27420300,0.0,0.0,34.146311378479005,33.19707275390625,34.083709118535346,52.90542822565748,603405500,1.1030637602324969
2023-08-16 00:00:00-04:00,33.952147893919765,34.06033899883146,32.90958349888829,32.97843170166016,35757300,0.0,0.0,34.106651306152344,33.271370849609376,33.97844460264247,45.61834282272664,567648200,1.130694896387869
2023-08-17 00:00:00-04:00,33.007942201118006,33.0374475030434,31.817843746867872,32.044063568115234,39906700,0.0,0.0,34.07368392944336,33.305421104431154,33.7942178374494,26.876532406546332,527741500,1.047004973765361
2023-08-18 00:00:00-04:00,31.69981531095416,32.368629595522066,31.650638562489394,32.21126174926758,23692300,0.0,0.0,34.017225646972655,33.33654312133789,33.64346011476542,31.96721945858512,551433800,0.9918873776686566
2023-08-21 00:00:00-04:00,32.063730695957865,32.6243539342114,31.49327360788662,32.5948486328125,43718200,0.0,0.0,33.999057388305665,33.36475261688233,33.543592354579424,34.8913882783408,595152000,1.0208774273406704
2023-08-22 00:00:00-04:00,32.67353419723266,33.243991281080426,32.289950274103944,32.348960876464844,23434200,0.0,0.0,33.94556427001953,33.39745258331299,33.42981792809232,40.470255961425906,571717800,0.9826204133075215
2023-08-23 00:00:00-04:00,32.3391283425487,33.58823741993685,32.26044253360494,33.4210319519043,32324300,0.0,0.0,33.93293399810791,33.4176851272583,33.428981168455365,45.11803812663667,604042100,1.0144614955684548
2023-08-24 00:00:00-04:00,33.165306572463045,33.52921901502571,31.955540545609782,32.05389404296875,37931000,0.0,0.0,33.84263668060303,33.39411052703858,33.29802048983759,35.560563880150426,566111100,1.050993105341272
2023-08-25 00:00:00-04:00,31.99488006649483,32.85057126166723,31.81784076762781,32.70303726196289,27324800,0.0,0.0,33.67307357788086,33.35078601837158,33.24135542051619,39.468084711334576,593435900,1.0685567642477927
2023-08-28 00:00:00-04:00,32.94892679582099,33.22431961020821,32.66369637980811,33.066951751708984,22341800,0.0,0.0,33.57364768981934,33.310035667419434,33.22474554729646,42.67781747781732,615777700,1.0123540734563192
2023-08-29 00:00:00-04:00,32.93909468243524,33.912807185742764,32.9194232300927,33.74560546875,29943600,0.0,0.0,33.50668449401856,33.272078132629396,33.27435125410156,50.15774993454275,645721300,1.022189534248341
2023-08-30 00:00:00-04:00,33.499720508104346,34.08984911579452,33.22432390616223,33.96198654174805,26279200,0.0,0.0,33.51963214874267,33.265300788879394,33.33984032911551,49.196157920029,672000500,1.0271072960210674
2023-08-31 00:00:00-04:00,33.75543988378352,34.975043685807705,33.73576843111181,34.56195068359375,48157600,0.0,0.0,33.53905715942383,33.31168384552002,33.45623179144677,51.28470665143969,720158100,1.0741773389509641
2023-09-01 00:00:00-04:00,35.20125600982714,36.14546312570516,35.142241658105185,36.00776672363281,43782600,0.0,0.0,33.61134796142578,33.39070728302002,33.69923511832163,54.466848159986355,763940700,1.1001710849147133
2023-09-05 00:00:00-04:00,35.97826606063861,36.79461072896934,35.8602373419831,36.10612487792969,43379400,0.0,0.0,33.684130859375,33.46601375579834,33.928462714474776,60.10414566656984,807320100,1.101576425816383
2023-09-06 00:00:00-04:00,35.95858821268886,36.43069174751434,35.43730417786343,36.37167739868164,39643400,0.0,0.0,33.780518531799316,33.5399670791626,34.16114982725638,69.98840944196783,846963500,1.080500072958831
2023-09-07 00:00:00-04:00,36.22415354135724,37.709312605354064,36.1454677290402,37.551944732666016,67659700,0.0,0.0,33.97231101989746,33.62262950897217,34.48408267539063,81.531507528997,914623200,1.1050887243972836
2023-09-08 00:00:00-04:00,37.4929262113746,38.19124958635702,37.08967084787984,37.38473510742188,44255200,0.0,0.0,34.13607196807861,33.71233585357666,34.760335287965034,79.6170515529028,870368000,1.1324878462147485
2023-09-11 00:00:00-04:00,37.61095536569803,38.10273038812013,37.217533846982086,37.955196380615234,36349300,0.0,0.0,34.31802883148193,33.826387825012205,35.06460777297934,80.04403604130619,906717300,1.1149247187014102
2023-09-12 00:00:00-04:00,38.01421191539252,39.410851221541385,38.01421191539252,38.22075653076172,55326600,0.0,0.0,34.474413299560545,33.935362815856934,35.365193368958614,82.8382179258744,962043900,1.1507542782692437
2023-09-13 00:00:00-04:00,38.16173894869623,38.50598369714907,37.62078720335087,38.073219299316406,35407800,0.0,0.0,34.66817226409912,34.03785884857178,35.62310060042126,79.0182907532593,926636100,1.1191401073739782
2023-09-14 00:00:00-04:00,38.17157465543376,38.26009430042077,37.669962083192274,38.03387451171875,30616500,0.0,0.0,34.920944404602054,34.16132453918457,35.85269811578293,94.70569715193746,896019600,1.0488868036463044
2023-09-15 00:00:00-04:00,37.78798821922227,37.88634546783916,37.00114899001414,37.256874084472656,68868800,0.0,0.0,35.18158493041992,34.27983448028564,35.986429160420045,83.40539037004584,827150800,1.0488864484795326
2023-09-18 00:00:00-04:00,37.00115032324325,37.75848428112735,36.89295922183901,37.36506652832031,29322200,0.0,0.0,35.43927516937256,34.40286033630371,36.11772795736293,82.7585284545424,856473000,1.0706651505429785
2023-09-19 00:00:00-04:00,37.41424629005267,37.473256894153685,35.42747465982539,35.742210388183594,53288100,0.0,0.0,35.59664325714111,34.47598457336426,36.081964379345855,63.302715451948416,803184900,1.1458364561628518
2023-09-20 00:00:00-04:00,35.62418458541059,35.6536898867632,34.06033983064438,34.11935043334961,57660800,0.0,0.0,35.685162734985354,34.50567543029785,35.895048765441445,50.88297744824398,745524100,1.2041468381562035
2023-09-21 00:00:00-04:00,34.00132365845407,34.67013796763067,33.893132556683504,34.08000946044922,45215900,0.0,0.0,35.7181116104126,34.521251068115234,35.722187879251706,47.11424781041171,700308200,1.1711275636027227
2023-09-22 00:00:00-04:00,34.237382091189346,34.316064152221024,33.578401539311905,33.61774444580078,29232700,0.0,0.0,35.7963041305542,34.52973754882812,35.521764695113525,33.778436217742225,671075500,1.110709718659702
2023-09-25 00:00:00-04:00,33.44070265186533,33.804615130179045,33.21448658415974,33.72593307495117,21729400,0.0,0.0,35.847448921203615,34.554500122070316,35.35073311224092,33.86668638664638,692804900,1.0861208014477783
2023-09-26 00:00:00-04:00,33.57840048571023,34.20787196199683,33.08662542586809,33.27350234985352,34198300,0.0,0.0,35.85777645111084,34.54630149841309,35.15290161106117,29.518946099569774,658606600,1.0952535847676235
2023-09-27 00:00:00-04:00,33.36202027735607,34.25705454229174,33.32268112166737,34.040672302246094,44369100,0.0,0.0,35.87252979278564,34.550898208618165,35.04697501022164,25.447080433132157,702975700,1.0538041073479343
2023-09-28 00:00:00-04:00,34.080011321617654,35.073395238410804,33.8144523532997,34.60129165649414,32265300,0.0,0.0,35.904495048522946,34.56749137878418,35.00452897653331,31.551516028012074,735241000,1.0650444035360718
2023-09-29 00:00:00-04:00,35.06355958434724,35.31928093774724,34.58161842547019,34.96520233154297,28758500,0.0,0.0,35.92465763092041,34.61272720336914,35.000783581772325,29.624632751090076,763999500,1.0545062586174292
2023-10-02 00:00:00-04:00,35.024216283042065,35.38812873439596,34.40457872926451,34.87668228149414,26086200,0.0,0.0,35.868103408813475,34.64345230102539,34.98896441031726,26.64829705494843,737913300,1.0207844846320937
2023-10-03 00:00:00-04:00,34.68980845092264,35.93891738317694,34.68980845092264,35.10289764404297,45292600,0.0,0.0,35.81794204711914,34.686345977783205,34.99981519448161,29.483652835788448,783205900,1.0467782302361013
2023-10-04 00:00:00-04:00,35.919249626936264,35.919249626936264,34.74882637412426,35.33895492553711,39842200,0.0,0.0,35.766305923461914,34.724748611450195,35.032114216486896,31.878329883208764,823048100,1.0882275899206373
2023-10-05 00:00:00-04:00,35.37829211843291,35.5061509077,35.014375943593656,35.29960632324219,25771200,0.0,0.0,35.653689002990724,34.757267990112304,35.0575896552255,35.389108537595206,797276900,1.0495882643779038
2023-10-06 00:00:00-04:00,35.27994123779504,35.860235950184574,34.601293015622566,35.59467697143555,33252300,0.0,0.0,35.564186096191406,34.79196472167969,35.10874082819788,37.14286664121632,830529200,1.0776895411831653
2023-10-09 00:00:00-04:00,35.112741108837454,35.575007128059525,34.91603032842892,35.466819763183594,19376100,0.0,0.0,35.43976726531982,34.779415130615234,35.1428435839108,47.44528698763834,811153100,0.9800369989459037
2023-10-10 00:00:00-04:00,35.5455000088046,36.135632319891045,35.22093042686105,35.83073043823242,24044100,0.0,0.0,35.32026596069336,34.79492034912109,35.20835661765572,70.7143463983482,835197200,0.925239237195245
2023-10-11 00:00:00-04:00,36.01759797203227,36.42085329981509,35.78154808608126,36.27332305908203,19262600,0.0,0.0,35.23027114868164,34.81868942260742,35.30978199302965,74.18656539363057,854459800,0.915403508822864
2023-10-12 00:00:00-04:00,36.1946391857841,36.60773213606729,35.79138383657303,36.23398208618164,23639200,0.0,0.0,35.14027652740479,34.869308395385744,35.39780104952032,81.81816494778413,830820600,0.9210239150075168
2023-10-13 00:00:00-04:00,36.13562987431227,36.184806625588166,35.27010479446316,35.3782958984375,28390100,0.0,0.0,35.04634761810303,34.89340530395508,35.39594341608386,67.00405986714166,802430500,0.9477202539860292
2023-10-16 00:00:00-04:00,35.545502256798684,36.332341636063255,35.48649164832017,35.958595275878906,29555800,0.0,0.0,34.976024055480956,34.92133819580078,35.44952930749292,76.92308869215049,831986300,0.9357773398072448
2023-10-17 00:00:00-04:00,35.32911959053538,35.752046455232595,34.4931034637317,35.466819763183594,24993600,0.0,0.0,34.96225452423096,34.93766525268555,35.451176017558694,65.13569886657154,806992700,0.9702015983578869
2023-10-18 00:00:00-04:00,34.935697428830494,35.42747244260579,34.8668492270576,35.0537223815918,22086000,0.0,0.0,35.008973121643066,34.949861221313476,35.41332329032375,54.956860162060686,784906700,0.9231321448589505
2023-10-19 00:00:00-04:00,35.36845948464315,35.76188101195215,34.93569880615984,35.083229064941406,29201800,0.0,0.0,35.05913410186768,34.977203903198244,35.381885745049246,51.39535303243497,814108500,0.9294549801100404
2023-10-20 00:00:00-04:00,35.063560630992285,35.68319445840024,34.29638904400115,34.34556579589844,32291800,0.0,0.0,35.09552516937256,34.98192489624024,35.28318860703488,44.55647226529481,781816700,0.958258937914871
2023-10-23 00:00:00-04:00,34.03083353818108,34.61112827418337,32.840738762430185,33.29317092895508,53924700,0.0,0.0,35.07388706207276,34.96146713256836,35.093663113884425,34.13800874265344,727892000,0.9954932650219342
2023-10-24 00:00:00-04:00,33.08662651363912,34.13902487614475,33.08662651363912,34.020999908447266,52673900,0.0,0.0,35.11126194000244,34.94002578735351,34.9915047133666,39.36510907185802,780565900,0.9870629157143368
2023-10-25 00:00:00-04:00,33.617738476453894,33.88329742018063,32.01455096519045,32.289947509765625,44658500,0.0,0.0,35.02372570037842,34.90186393737793,34.73421355111889,30.922733788178036,735907400,1.0952539142250848
2023-10-26 00:00:00-04:00,32.34896269355066,32.67353603255021,31.62113770928137,31.985050201416016,59142500,0.0,0.0,34.89291362762451,34.88199630737304,34.47238847019481,27.14819637671779,676764900,1.0805007277041443
2023-10-27 00:00:00-04:00,34.08984298794316,35.781550195415,34.03082863700385,34.95536804199219,84128200,0.0,0.0,34.892421913146975,34.94022239685059,34.5183865246517,47.619020558177134,760893100,1.3032045384893125
2023-10-30 00:00:00-04:00,34.886519198480364,35.36845659045408,34.34556370471026,35.10289764404297,36656300,0.0,0.0,34.90373268127441,34.998055114746094,34.574054250308016,46.54202788967228,797549400,1.3109324665403004
2023-10-31 00:00:00-04:00,35.073392146282146,35.968422478248286,35.034049246604525,35.89957427978516,41185200,0.0,0.0,34.943566513061526,35.064149627685545,34.700294253115366,48.282099297942956,838734600,1.3320087535338665
2023-11-01 00:00:00-04:00,35.899576894944936,36.706087637360646,35.68319468290073,36.67658233642578,41710700,0.0,0.0,35.010447883605956,35.15070205688477,34.8885121658116,51.905175542160165,880445300,1.3467619431742708
2023-11-02 00:00:00-04:00,36.961812843096055,37.19786275504848,36.302832355675335,37.079837799072266,35440000,0.0,0.0,35.09945945739746,35.223878173828126,35.09720984516976,57.621139744388394,915885300,1.341844308006747
2023-11-03 00:00:00-04:00,37.37489973167095,37.689635429255695,37.05032643306735,37.51259613037109,30493400,0.0,0.0,35.19535541534424,35.333052215576174,35.32724663423655,57.05353296515305,946378700,1.3193631121897893
2023-11-06 00:00:00-05:00,37.51753421530223,37.695155665246695,37.34977895067342,37.44845962524414,23877200,0.125,0.0,35.294437408447266,35.4279606628418,35.52926691909442,59.357842754015074,922501500,1.2393548909345087
2023-11-07 00:00:00-05:00,37.73462737269627,38.385904758025376,37.47806138691897,38.25762176513672,32052000,0.0,0.0,35.41578197479248,35.531774063110355,35.789110237765115,64.58414295284604,954553500,1.263460219267026
2023-11-08 00:00:00-05:00,38.33656333508964,38.37603560514898,37.251102258437705,37.418853759765625,33483400,0.0,0.0,35.47305850982666,35.60523902893066,35.94432390652707,59.90221187728484,921070100,1.2847995864755235
2023-11-09 00:00:00-05:00,37.54713779018939,38.01092756546248,37.27083942072439,37.30044174194336,48955800,0.0,0.0,35.526381492614746,35.67200813293457,36.07347798609052,63.221870179011766,872114300,1.2386054957854522
2023-11-10 00:00:00-05:00,37.73462662816008,38.47471472253525,37.73462662816008,38.34643173217773,38862500,0.0,0.0,35.674788284301755,35.74769775390625,36.28994977143216,72.6242583439508,910976800,1.1960257435596457
2023-11-13 00:00:00-05:00,37.84317119390614,38.06026491461528,37.63594742283806,37.72475814819336,24558300,0.0,0.0,35.76309642791748,35.782037582397464,36.42659818826656,66.74145492943859,886418500,1.171603311190648
2023-11-14 00:00:00-05:00,38.28722502524342,38.96810851136614,37.56687303319415,38.88916397094727,45457400,0.0,0.0,35.934213638305664,35.83769836425781,36.66112826280758,81.43983768531476,931875900,1.1283737779703036
2023-11-15 00:00:00-05:00,39.0667829809207,40.300263115751136,39.05691679612642,40.07330322265625,47392100,0.0,0.0,36.18519268035889,35.9117308807373,36.986097306602694,85.55515719792194,979268000,1.1539952652228054
2023-11-16 00:00:00-05:00,40.45815070157873,42.82643419957941,40.280529251014535,42.77709197998047,86405700,0.0,0.0,36.56988582611084,36.01623382568359,37.537620608829144,85.2085535565754,1065673700,1.0794689068602463
2023-11-17 00:00:00-05:00,42.34291076201377,43.23101806640625,41.99753779046285,43.23101806640625,49735000,0.0,0.0,37.01415843963623,36.133159484863285,38.079848938122204,85.60561043641712,1115408700,1.0945108633030733
2023-11-20 00:00:00-05:00,43.20140797728784,44.33621123172494,43.20140797728784,44.14872360229492,44564900,0.0,0.0,37.55693607330322,36.25703002929688,38.65783700137675,85.75663926795681,1159973600,1.1088272935025973
2023-11-21 00:00:00-05:00,43.911897974504114,44.06978329979618,42.72775615267211,43.063262939453125,37252100,0.0,0.0,38.00904922485351,36.353880157470705,39.077401376431645,76.96262212035602,1122721500,1.1372611860142325
2023-11-22 00:00:00-05:00,43.44810406483085,44.04017680174799,42.96458194884538,43.09286117553711,31481200,0.0,0.0,38.54919490814209,36.454272994995115,39.45982611920359,76.21213048412058,1154202700,1.1501586469806229
2023-11-24 00:00:00-05:00,43.10272997568714,43.41850058791116,43.0336553895308,43.3790283203125,13037100,0.0,0.0,39.11889381408692,36.56117607116699,39.83308347169016,75.9041741792731,1167239800,1.1319826614229096
2023-11-27 00:00:00-05:00,43.07313047380296,43.96123396715262,43.07313047380296,43.4974479675293,33339900,0.0,0.0,39.54599781036377,36.68598754882812,40.18207056653198,76.5828442144269,1200579700,1.170748859906937
2023-11-28 00:00:00-05:00,43.11259769740228,43.79348116276332,43.08299537778928,43.64546203613281,24548900,0.0,0.0,39.97312602996826,36.81159545898438,40.51191737316063,75.1381325602704,1225128600,1.1545374779207087
2023-11-29 00:00:00-05:00,44.010570214205295,44.740792118757376,44.010570214205295,44.34607696533203,38982000,0.0,0.0,40.39545116424561,36.98367279052734,40.877075429557905,82.74256213934017,1264110600,1.1524229590573722
2023-11-30 00:00:00-05:00,44.05991447429258,44.49409815176386,43.82308461840098,44.1092529296875,46263000,0.0,0.0,40.76708469390869,37.1834708404541,41.18490185814168,81.82660784292052,1217847600,1.147489058244857
2023-12-01 00:00:00-05:00,43.77374666363665,43.77374666363665,42.29357039916354,43.16194152832031,43922500,0.0,0.0,41.071189880371094,37.36510948181152,41.37319135053964,72.71885005300172,1173925100,1.1933040260971473
2023-12-04 00:00:00-05:00,42.72775566101437,42.73762561114079,41.13903247613481,41.79030990600586,50417600,0.0,0.0,41.28507556915283,37.52856079101562,41.412916927250706,67.91306475837801,1123507500,1.2870486505861354
2023-12-05 00:00:00-05:00,41.35612349986118,41.731102530170645,41.06008900826224,41.365989685058594,31859300,0.0,0.0,41.48095207214355,37.68136192321777,41.40844766608956,61.67441562742846,1091648200,1.2391190376983947
2023-12-06 00:00:00-05:00,41.91859060045017,42.027137460168056,40.6259019977016,40.72458267211914,31992300,0.0,0.0,41.60430011749268,37.83038352966309,41.34331766666381,53.235306490851535,1059655900,1.2384144889600088
2023-12-07 00:00:00-05:00,41.19824134769675,41.87912110704372,40.63577464121815,41.59295654296875,29118700,0.0,0.0,41.81300525665283,37.98142921447754,41.36709279774047,42.805784407611796,1088774600,1.130572738167324
2023-12-08 00:00:00-05:00,41.2870537132975,42.39225103382624,41.25745138997899,42.13568878173828,42805900,0.0,0.0,42.05476760864258,38.132117156982424,41.440292415264075,43.4163691275968,1131580500,1.123524121589028
2023-12-11 00:00:00-05:00,42.58959956316369,44.1388502247311,42.51065879637603,43.95136260986328,48288200,0.0,0.0,42.33501415252685,38.31184036254883,41.679441957606855,48.929311859831465,1179868700,1.1855497064858653
2023-12-12 00:00:00-05:00,43.77374409698788,43.85268486903736,43.05339214222901,43.45797348022461,31452200,0.0,0.0,42.62167491912842,38.48346618652344,41.848825912141876,52.28831570357233,1148416500,1.1481927792009696
2023-12-13 00:00:00-05:00,43.4974501312734,44.12899142843519,42.75736196785886,43.98097229003906,35216100,0.0,0.0,42.876265335083005,38.66102767944336,42.05188747194161,54.870163421676125,1183632600,1.1693381083205208
2023-12-14 00:00:00-05:00,44.41515336581766,46.44793008966711,44.05991423037119,44.58290863037109,70620800,0.0,0.0,43.10174560546875,38.84590675354004,42.29293710607776,56.38077877082409,1254253400,1.3180604369810698
