Date,Open,High,Low,Close,Volume,Symbol,Daily_Return
2023-09-05,109.0,111.81999969482422,106.3000030517578,110.77999877929688,66042200,AMD,0.012151684496470194
2023-09-06,110.55999755859376,111.33000183105467,108.22000122070312,109.27999877929688,47736700,AMD,-0.013540350392929668
2023-09-07,106.13999938964844,107.69000244140624,105.08999633789062,106.58999633789062,49080100,AMD,-0.02461568879442444
2023-09-08,107.0199966430664,109.73999786376952,105.75,106.08999633789062,46232000,AMD,-0.004690871725100743
2023-09-11,107.31999969482422,107.51000213623048,103.0,105.31999969482422,50611300,AMD,-0.007257957108547819
2023-09-12,104.1999969482422,106.73999786376952,103.18000030517578,105.30999755859376,44413600,AMD,-9.496901119865342e-05
2023-09-13,105.0999984741211,108.73999786376952,104.83000183105467,107.70999908447266,44702300,AMD,0.022789873530701943
2023-09-14,108.43000030517578,109.1500015258789,106.22000122070312,106.62999725341795,45920600,AMD,-0.010026941233261866
2023-09-15,106.06999969482422,106.76000213623048,101.27999877929688,101.48999786376952,71017600,AMD,-0.04820406566674351
2023-09-18,100.81999969482422,102.98999786376952,99.4499969482422,102.37000274658205,49061300,AMD,0.00867085329919659
2023-09-19,101.75,102.86000061035156,100.6999969482422,101.61000061035156,41704100,AMD,-0.00742407068320472
2023-09-20,102.36000061035156,103.94000244140624,100.27999877929688,100.33999633789062,55180600,AMD,-0.012498811778685837
2023-09-21,98.5999984741211,98.87000274658205,95.83999633789062,96.11000061035156,59628600,AMD,-0.04215662628982697
2023-09-22,96.91999816894533,98.41999816894533,95.61000061035156,96.1999969482422,52169400,AMD,0.000936388901457752
2023-09-25,95.9499969482422,97.4499969482422,94.45999908447266,97.37999725341795,43223700,AMD,0.012266115827536117
2023-09-26,96.5,97.83000183105467,95.2699966430664,95.95999908447266,42866500,AMD,-0.014582031310290011
2023-09-27,96.81999969482422,99.2300033569336,96.3499984741211,98.06999969482422,51261500,AMD,0.021988335040459495
2023-09-28,97.94000244140624,104.1999969482422,97.76000213623048,102.76000213623048,72542100,AMD,0.04782300862649835
2023-09-29,104.69000244140624,104.94000244140624,102.55999755859376,102.81999969482422,56027300,AMD,0.0005838610095998398
2023-10-02,102.20999908447266,103.70999908447266,101.6999969482422,103.2699966430664,45118600,AMD,0.0043765507642268275
2023-10-03,101.8000030517578,103.29000091552734,99.16999816894533,100.08000183105467,48117000,AMD,-0.030889851028439108
2023-10-04,100.6500015258789,104.4000015258789,100.33999633789062,104.06999969482422,51023200,AMD,0.0398680834409364
2023-10-05,103.41000366210938,103.73999786376952,100.2699966430664,102.91000366210938,51789700,AMD,-0.011146305718424343
2023-10-06,102.16000366210938,107.87000274658205,102.02999877929688,107.23999786376952,64807500,AMD,0.04207554219779319
2023-10-09,106.01000213623048,107.30999755859376,104.79000091552734,106.97000122070312,39593200,AMD,-0.0025176860168291126
2023-10-10,107.48999786376952,110.12000274658205,106.4000015258789,109.01000213623048,57105500,AMD,0.019070775846009136
2023-10-11,109.13999938964844,110.0999984741211,106.93000030517578,108.30999755859376,51085600,AMD,-0.006421471093651765
2023-10-12,108.4000015258789,111.30999755859376,107.51000213623048,108.79000091552734,60959400,AMD,0.004431754849536507
2023-10-13,108.6500015258789,108.97000122070312,104.75,105.08999633789062,52881500,AMD,-0.03401052069582822
2023-10-16,105.41999816894533,107.4800033569336,105.02999877929688,106.45999908447266,42464500,AMD,0.013036471541754802
2023-10-17,103.54000091552734,106.29000091552734,101.66000366210938,105.13999938964844,49642100,AMD,-0.012399020347321654
2023-10-18,103.37999725341795,104.77999877929688,101.73999786376952,102.16999816894533,50450000,AMD,-0.028248061993003226
2023-10-19,103.80999755859376,105.5999984741211,101.83999633789062,102.4000015258789,52734200,AMD,0.0022511829407421136
2023-10-20,102.27999877929688,104.33999633789062,101.44000244140624,101.80999755859376,61285600,AMD,-0.005761757407162116
2023-10-23,100.80999755859376,102.41999816894533,99.31999969482422,100.01000213623048,50817400,AMD,-0.017679947603646107
2023-10-24,100.97000122070312,101.79000091552734,99.37999725341795,101.66999816894533,51982900,AMD,0.016598300142556255
2023-10-25,100.41999816894533,101.02999877929688,95.2300033569336,96.05999755859376,53424500,AMD,-0.05517852573410509
2023-10-26,95.98999786376952,97.5199966430664,93.12000274658205,93.66999816894533,49896400,AMD,-0.024880277434846
2023-10-27,95.8000030517578,97.3499984741211,94.58999633789062,96.43000030517578,52458700,AMD,0.029465166971098355
2023-10-30,96.13999938964844,97.04000091552734,94.6999969482422,96.18000030517578,43716600,AMD,-0.0025925541761776527
2023-10-31,96.23999786376952,98.81999969482422,94.06999969482422,98.5,79547100,AMD,0.024121435719099082
2023-11-01,98.58000183105467,108.1500015258789,98.5,108.04000091552734,138641500,AMD,0.09685280117286643
2023-11-02,107.95999908447266,109.41000366210938,105.91000366210938,107.83000183105467,71377000,AMD,-0.001943716056026945
2023-11-03,109.0500030517578,113.38999938964844,107.86000061035156,112.25,65576600,AMD,0.040990430250297694
2023-11-06,112.5999984741211,113.08000183105467,110.22000122070312,111.75,49270400,AMD,-0.0044543429844098315
2023-11-07,111.86000061035156,114.6500015258789,111.22000122070312,113.4499969482422,50550200,AMD,0.015212500655411132
2023-11-08,113.5500030517578,115.31999969482422,112.87999725341795,113.58999633789062,41880600,AMD,0.0012340184523080833
2023-11-09,114.0999984741211,115.80999755859376,113.05999755859376,113.48999786376952,61146900,AMD,-0.0008803457817152527
2023-11-10,114.3499984741211,119.6999969482422,114.02999877929688,118.58999633789062,75135900,AMD,0.044937867390243635
2023-11-13,118.33999633789062,118.68000030517578,116.0,116.79000091552734,46741900,AMD,-0.015178307428517557
2023-11-14,119.6999969482422,122.11000061035156,119.22000122070312,119.87999725341795,61017400,AMD,0.026457713106154968
2023-11-15,120.54000091552734,120.58999633789062,116.87000274658205,118.0,59555600,AMD,-0.015682326463886787
2023-11-16,117.1999969482422,120.7300033569336,116.41000366210938,119.83000183105467,49661900,AMD,0.015508490093683713
2023-11-17,119.63999938964844,121.48999786376952,118.81999969482422,120.62000274658205,38508900,AMD,0.0065926804928300164
2023-11-20,120.6999969482422,121.93000030517578,120.06999969482422,121.52999877929688,43138700,AMD,0.00754432110755876
2023-11-21,120.54000091552734,120.6500015258789,117.94000244140624,119.16000366210938,41064800,AMD,-0.019501317707502852
2023-11-22,120.0,124.76000213623048,119.9499969482422,122.51000213623048,56862200,AMD,0.02811344722362019
2023-11-24,122.02999877929688,123.25,121.54000091552734,122.30999755859376,19001000,AMD,-0.0016325571312481024
2023-11-27,122.06999969482422,123.88999938964844,121.7699966430664,122.6500015258789,32743000,AMD,0.0027798542561678907
2023-11-28,121.9800033569336,122.54000091552734,120.79000091552734,122.01000213623048,32047100,AMD,-0.005218095244078569
2023-11-29,123.9800033569336,125.7300033569336,123.4800033569336,123.8499984741211,37876300,AMD,0.015080700808743241
2023-11-30,123.61000061035156,124.0500030517578,119.6500015258789,121.16000366210938,44494200,AMD,-0.021719780744073214
2023-12-01,119.87999725341795,121.4000015258789,118.6500015258789,121.38999938964844,37017600,AMD,0.0018982809556564728
2023-12-04,119.75,119.9000015258789,116.37000274658205,118.56999969482422,39854400,AMD,-0.02323090624436308
2023-12-05,117.43000030517578,118.48999786376952,116.4499969482422,118.37999725341795,39191600,AMD,-0.001602449539472861
2023-12-06,120.69000244140624,122.83000183105467,116.37999725341795,116.81999969482422,60599000,AMD,-0.013177881354856091
2023-12-07,120.79000091552734,128.67999267578125,119.55999755859376,128.3699951171875,118579100,AMD,0.09887001757007385
2023-12-08,129.5399932861328,131.0,126.88999938964844,128.9199981689453,89273900,AMD,0.004284514081781543
2023-12-11,130.55999755859375,135.0399932861328,128.25,134.41000366210938,98668300,AMD,0.04258459177116647
2023-12-12,132.25,139.88999938964844,131.89999389648438,137.61000061035156,111677800,AMD,0.02380772904587225
2023-12-13,137.97000122070312,139.24000549316406,136.02999877929688,138.19000244140625,70651600,AMD,0.004214823257627787
2023-12-14,138.88999938964844,141.82000732421875,135.72999572753906,138.0,76115200,AMD,-0.0013749362330810477
2023-12-15,139.52000427246094,140.88999938964844,137.25,139.14999389648438,70178600,AMD,0.00833328910495923
2023-12-18,139.14999389648438,139.7899932861328,137.64999389648438,138.89999389648438,45199500,AMD,-0.0017966224287869759
2023-12-19,138.57000732421875,143.47000122070312,138.55999755859375,140.14999389648438,63739800,AMD,0.008999280453039882
2023-12-20,139.0,139.5800018310547,135.3699951171875,135.47000122070312,54671700,AMD,-0.03339274262999914
2023-12-21,138.13999938964844,139.97999572753906,137.3800048828125,139.91000366210938,47179400,AMD,0.03277480181145598
2023-12-22,140.47999572753906,140.6999969482422,138.30999755859375,139.60000610351562,35370400,AMD,-0.002215692591520546
2023-12-26,140.07000732421875,143.85000610351562,139.9199981689453,143.41000366210938,47157400,AMD,0.02729224492847493
2023-12-27,144.72000122070312,146.25,143.17999267578125,146.07000732421875,49033400,AMD,0.018548243457106706
2023-12-28,146.8000030517578,150.41000366210938,145.9499969482422,148.75999450683594,63800700,AMD,0.018415739356036687
2023-12-29,149.5,151.0500030517578,147.1999969482422,147.41000366210938,62028200,AMD,-0.009074958957897339
2024-01-02,144.27999877929688,144.39999389648438,137.42999267578125,138.5800018310547,64902000,AMD,-0.05990096744922868
2024-01-03,135.7100067138672,137.42999267578125,133.74000549316406,135.32000732421875,61988600,AMD,-0.02352427813365343
2024-01-04,134.3000030517578,137.6999969482422,134.0,136.00999450683594,58610300,AMD,0.005098929539399277
2024-01-05,136.77999877929688,141.00999450683594,136.44000244140625,138.5800018310547,69595000,AMD,0.018895724049820428
2024-01-08,140.36000061035156,147.14999389648438,140.14999389648438,146.17999267578125,71756900,AMD,0.05484190174850667
2024-01-09,145.9499969482422,149.86000061035156,145.0800018310547,149.25999450683594,67875700,AMD,0.021069927386615506
2024-01-10,150.07000732421875,150.8800048828125,146.64999389648438,148.5399932861328,56951200,AMD,-0.004823805756405508
2024-01-11,148.52000427246094,150.3800048828125,143.69000244140625,148.02000427246094,62764600,AMD,-0.0035006667374100076
2024-01-12,148.0399932861328,148.75,145.0,146.55999755859375,48250800,AMD,-0.009863577028276227
2024-01-16,150.36000061035156,159.72000122070312,149.97999572753906,158.74000549316406,112711400,AMD,0.08310595071960769
2024-01-17,158.4499969482422,160.63999938964844,154.39999389648438,160.1699981689453,104085000,AMD,0.009008395025177363
2024-01-18,166.1999969482422,168.60000610351562,158.22000122070312,162.6699981689453,131864900,AMD,0.01560841623637299
2024-01-19,165.8000030517578,174.25,162.1999969482422,174.22999572753906,139825500,AMD,0.07106410333015312
2024-01-22,174.38999938964844,174.72000122070312,164.14999389648438,168.17999267578125,122973800,AMD,-0.03472423348513887
2024-01-23,166.5,169.6300048828125,164.27000427246094,168.4199981689453,76830500,AMD,0.0014270751790717018
2024-01-24,172.5500030517578,180.5800018310547,170.55999755859375,178.2899932861328,125516400,AMD,0.05860346291707419
2024-01-25,183.41000366210932,184.9199981689453,177.6300048828125,180.3300018310547,127171400,AMD,0.011442081001416193
2024-01-26,175.2899932861328,181.22999572753903,174.14999389648438,177.25,107381200,AMD,-0.01707980812832377
2024-01-29,178.77000427246094,178.88999938964844,174.39999389648438,177.8300018310547,89384500,AMD,0.0032722247168106566
2024-01-30,176.1300048828125,178.47999572753906,169.52000427246094,172.05999755859375,122265700,AMD,-0.03244674246780166
2024-01-31,165.74000549316406,171.3000030517578,162.55999755859375,167.69000244140625,133157300,AMD,-0.02539808891778772
2024-02-01,169.27000427246094,171.13999938964844,165.86000061035156,170.47999572753906,91576700,AMD,0.016637803360445957
2024-02-02,173.7899932861328,179.0,173.0500030517578,177.66000366210938,82078100,AMD,0.042116424885682235
2024-02-05,179.08999633789062,180.00999450683594,171.11000061035156,174.22999572753906,76349200,AMD,-0.019306584846715547
2024-02-06,173.14999389648438,173.8800048828125,165.5,167.8800048828125,68854100,AMD,-0.036446025371295265
2024-02-07,169.47000122070312,172.97000122070312,168.1999969482422,170.94000244140625,53665400,AMD,0.018227290145302
2024-02-08,170.3300018310547,172.1699981689453,168.60000610351562,169.35000610351562,43385300,AMD,-0.009301487745301928
2024-02-09,171.0,175.10000610351562,168.66000366210938,172.47999572753906,56375700,AMD,0.018482370895872346
2024-02-12,172.67999267578125,177.41000366210938,170.6699981689453,171.91000366210938,58177100,AMD,-0.0033046850623192903
2024-02-13,167.94000244140625,173.1699981689453,164.3000030517578,171.5399932861328,63071300,AMD,-0.002152349299601064
2024-02-14,173.47000122070312,178.74000549316406,172.8800048828125,178.6999969482422,57402500,AMD,0.041739558950351086
2024-02-15,179.13999938964844,180.5,175.25999450683594,176.75999450683594,51126400,AMD,-0.010856197395281098
2024-02-16,177.4499969482422,180.3300018310547,173.25,173.8699951171875,53896000,AMD,-0.01634984996300548
2024-02-20,171.13999938964844,171.80999755859375,162.0,165.69000244140625,66550000,AMD,-0.047046603240932794
2024-02-21,162.74000549316406,164.89999389648438,161.80999755859375,164.2899932861328,48774600,AMD,-0.008449569283871083
2024-02-22,173.1999969482422,183.8300018310547,172.0,181.8600006103516,100684700,AMD,0.10694508516789747
2024-02-23,181.8600006103516,183.8000030517578,174.5500030517578,176.52000427246094,69207400,AMD,-0.029363226217798077
2024-02-26,178.77999877929688,179.83999633789062,174.80999755859375,176.00999450683594,45435100,AMD,-0.00288924627963294
2024-02-27,175.9199981689453,178.4600067138672,172.49000549316406,178.0,43665200,AMD,0.011306207347712816
2024-02-28,176.25,176.83999633789062,173.58999633789062,176.5399932861328,35914400,AMD,-0.008202284909366253
2024-02-29,179.82000732421875,193.0,179.82000732421875,192.52999877929688,105538500,AMD,0.09057440863979038
2024-03-01,197.91000366210932,202.72000122070312,195.4199981689453,202.63999938964844,103583000,AMD,0.05251130044383867
2024-03-04,205.16000366210932,211.009994506836,203.5,205.3600006103516,86835300,AMD,0.013422824856374804
2024-03-05,200.5,205.3300018310547,199.1499938964844,205.1300048828125,65407100,AMD,-0.0011199636095419185
2024-03-06,210.42999267578125,214.8099975585937,207.32000732421875,210.6300048828125,86687000,AMD,0.026812264754451975
2024-03-07,212.5200042724609,213.8300018310547,208.22000122070312,211.3800048828125,63869000,AMD,0.0035607462498863374
2024-03-08,213.41000366210932,227.3000030517578,205.6000061035156,207.38999938964844,120592600,AMD,-0.01887598354147113
2024-03-11,203.009994506836,203.5500030517578,196.6999969482422,198.38999938964844,73098600,AMD,-0.043396499476769046
2024-03-12,200.5200042724609,202.8500061035156,194.2700042724609,202.759994506836,68951700,AMD,0.022027295380976586
2024-03-13,198.72999572753903,198.8300018310547,192.6999969482422,194.7899932861328,70526900,AMD,-0.039307562816265906
2024-03-14,192.9199981689453,196.92999267578125,184.02999877929688,187.0599975585937,84490500,AMD,-0.039683741434213715
2024-03-15,184.8300018310547,193.8000030517578,184.47999572753903,191.0599975585937,95225700,AMD,0.02138351359032309
2024-03-18,193.2899932861328,193.5,188.0500030517578,190.6499938964844,59306900,AMD,-0.0021459419415283953
2024-03-19,183.16000366210932,185.6100006103516,177.36000061035156,181.4199981689453,83509500,AMD,-0.04841330198285043
2024-03-20,182.02999877929688,182.67999267578125,174.0,179.72999572753906,81773100,AMD,-0.009315414278818657
2024-03-21,185.97000122070312,187.69000244140625,177.66000366210938,178.67999267578125,75265600,AMD,-0.0058421135966061355
2024-03-22,177.2100067138672,180.759994506836,175.0500030517578,179.64999389648438,57832100,AMD,0.005428706405105066
2024-03-25,172.89999389648438,182.8000030517578,172.0,178.6300048828125,71935300,AMD,-0.005677645690651101
2024-03-26,179.5399932861328,182.6000061035156,176.3300018310547,177.8699951171875,65322400,AMD,-0.004254659042995601
2024-03-27,179.9600067138672,181.22999572753903,175.39999389648438,179.58999633789062,55685600,AMD,0.009669990824309194
2024-03-28,179.47000122070312,183.3999938964844,178.3000030517578,180.4900054931641,57628600,AMD,0.005011465970410356
2024-04-01,180.10000610351562,187.2400054931641,179.89999389648438,183.33999633789065,74299900,AMD,0.01579029729064141
2024-04-02,179.47000122070312,180.10000610351562,174.8300018310547,178.6999969482422,61598800,AMD,-0.025308167788424485
2024-04-03,177.5399932861328,182.0500030517578,176.6999969482422,180.7700042724609,49835100,AMD,0.011583700948905262
2024-04-04,182.9199981689453,183.0200042724609,165.64999389648438,165.8300018310547,88280000,AMD,-0.0826464683758501
2024-04-05,168.10000610351562,172.69000244140625,165.5800018310547,170.4199981689453,66025200,AMD,0.027678925931429843
2024-04-08,168.1999969482422,171.66000366210938,166.82000732421875,169.89999389648438,43997500,AMD,-0.003051310163408316
2024-04-09,170.2100067138672,171.60000610351562,167.2899932861328,170.77999877929688,42928000,AMD,0.005179546288557546
2024-04-10,166.7100067138672,169.77999877929688,164.0,167.13999938964844,59600000,AMD,-0.021313967769448827
2024-04-11,167.5500030517578,170.9499969482422,166.5500030517578,170.5,48994500,AMD,0.02010291146716159
2024-04-12,164.52999877929688,165.6999969482422,161.82000732421875,163.27999877929688,63334200,AMD,-0.04234604821526755
2024-04-15,164.42999267578125,164.44000244140625,158.75999450683594,160.32000732421875,61461200,AMD,-0.018128316249433007
2024-04-16,162.27999877929688,164.8800048828125,161.6699981689453,163.4600067138672,55302100,AMD,0.019585823641451894
2024-04-17,163.97000122070312,164.4499969482422,153.8800048828125,154.02000427246094,75909000,AMD,-0.0577511443391211
2024-04-18,155.50999450683594,156.9600067138672,152.32000732421875,155.0800018310547,52669800,AMD,0.006882207045771915
2024-04-19,151.58999633789062,154.25,145.2899932861328,146.63999938964844,71232500,AMD,-0.054423538443086006
2024-04-22,148.14999389648438,149.88999938964844,145.6300048828125,148.63999938964844,49397000,AMD,0.013638843482845608
2024-04-23,151.64999389648438,153.5,150.35000610351562,152.27000427246094,46051900,AMD,0.02442145383287242
2024-04-24,156.55999755859375,157.66000366210938,150.6300048828125,151.74000549316406,43412600,AMD,-0.0034806512407298262
2024-04-25,149.14999389648438,155.13999938964844,146.75,153.75999450683594,41471400,AMD,0.01331217174473398
2024-04-26,154.24000549316406,158.6300048828125,153.42999267578125,157.39999389648438,42510700,AMD,0.023673253900165836
2024-04-29,159.0800018310547,160.77000427246094,156.25999450683594,160.1999969482422,43478200,AMD,0.017789092505297477
2024-04-30,160.6300048828125,162.2899932861328,158.35000610351562,158.3800048828125,60742800,AMD,-0.011360749688513971
2024-05-01,148.11000061035156,151.3699951171875,142.13999938964844,144.27000427246094,89413200,AMD,-0.0890895326136133
2024-05-02,145.50999450683594,147.6199951171875,141.16000366210938,146.16000366210938,50034700,AMD,0.013100432062641998
2024-05-03,148.75,150.7899932861328,147.24000549316406,150.60000610351562,49361100,AMD,0.03037768425123044
2024-05-06,153.10000610351562,156.64999389648438,151.25999450683594,155.77999877929688,44624500,AMD,0.03439570030442596
2024-05-07,156.32000732421875,157.6999969482422,153.66000366210938,154.42999267578125,37374900,AMD,-0.008666106779396388
2024-05-08,153.39999389648438,155.3300018310547,152.52000427246094,153.6199951171875,28728000,AMD,-0.005245079304603162
2024-05-09,153.1300048828125,154.08999633789062,150.61000061035156,152.38999938964844,33018000,AMD,-0.008006742394443989
2024-05-10,154.2899932861328,156.3699951171875,151.30999755859375,151.9199981689453,37652800,AMD,-0.003084199898848783
2024-05-13,151.27999877929688,153.3300018310547,150.39999389648438,150.55999755859375,27859200,AMD,-0.008952084167610064
2024-05-14,150.42999267578125,153.49000549316406,148.77999877929688,153.16000366210938,31938300,AMD,0.01726890373057932
2024-05-15,155.58999633789062,159.69000244140625,154.6999969482422,159.6699981689453,43195900,AMD,0.04250453350208727
2024-05-16,160.9199981689453,168.05999755859375,159.89999389648438,162.6199951171875,76726700,AMD,0.018475587036212104
2024-05-17,168.42999267578125,169.72000122070312,162.32000732421875,164.47000122070312,65944400,AMD,0.011376252361725125
2024-05-20,165.5500030517578,168.49000549316406,164.47000122070312,166.3300018310547,45618000,AMD,0.011309056949878826
2024-05-21,164.0,165.8300018310547,163.10000610351562,164.66000366210938,30005500,AMD,-0.010040270249269678
2024-05-22,167.41000366210938,169.80999755859375,163.86000061035156,165.52000427246094,47426700,AMD,0.0052228871081305694
2024-05-23,170.17999267578125,173.13999938964844,158.27000427246094,160.42999267578125,91888800,AMD,-0.030751640075486364
2024-05-24,161.41000366210938,167.66000366210938,160.25,166.36000061035156,54795400,AMD,0.03696321264911151
2024-05-28,169.4199981689453,174.5500030517578,164.9600067138672,171.61000061035156,66495400,AMD,0.031558066727209066
2024-05-29,167.4600067138672,168.47999572753906,162.91000366210938,165.13999938964844,56537500,AMD,-0.037701772610522655
2024-05-30,167.89999389648438,168.75,163.8000030517578,166.75,46479900,AMD,0.009749307353167369
2024-05-31,166.64999389648438,169.5,160.07000732421875,166.89999389648438,64331900,AMD,0.0008995136220952826
2024-06-03,170.82000732421875,171.0800018310547,160.91000366210938,163.5500030517578,59157600,AMD,-0.02007184522010419
2024-06-04,162.83999633789062,164.8300018310547,158.8699951171875,159.99000549316406,48157200,AMD,-0.02176702838377287
2024-06-05,162.07000732421875,167.1199951171875,161.3800048828125,166.1699981689453,60507500,AMD,0.03862736710791159
2024-06-06,165.4600067138672,169.50999450683594,163.86000061035156,166.77999877929688,47153700,AMD,0.0036709431129160475
2024-06-07,166.58999633789062,169.4499969482422,165.86000061035156,167.8699951171875,44796000,AMD,0.006535533912151115
2024-06-10,162.47999572753906,165.5500030517578,159.61000061035156,160.33999633789062,67575600,AMD,-0.04485613271174693
2024-06-11,160.5,161.5399932861328,156.9199981689453,158.9600067138672,40497100,AMD,-0.008606646223911163
2024-06-12,160.32000732421875,162.24000549316406,158.6199951171875,160.24000549316406,48325800,AMD,0.008052332191963885
2024-06-13,160.39999389648438,162.66000366210938,157.30999755859375,159.89999389648438,44442500,AMD,-0.002121889572040736
2024-06-14,158.5,161.33999633789062,157.61000061035156,159.6300048828125,34054000,AMD,-0.001688486704049863
2024-06-17,158.0,159.22999572753906,154.13999938964844,158.39999389648438,44507700,AMD,-0.007705387137155739
2024-06-18,156.99000549316406,157.24000549316406,153.33999633789062,154.6300048828125,51852000,AMD,-0.02380043660945841
2024-06-20,155.82000732421875,166.82000732421875,155.5,161.77999877929688,93245700,AMD,0.04623936927314376
2024-06-21,161.75,163.1999969482422,157.88999938964844,161.22999572753906,61334700,AMD,-0.003399697465124474
2024-06-24,159.75,163.39999389648438,158.19000244140625,160.25,45954100,AMD,-0.006078246936104592
2024-06-25,160.72999572753906,161.0,156.4499969482422,160.25,40975300,AMD,0.0
2024-06-26,160.60000610351562,160.74000549316406,156.0,157.5399932861328,36973400,AMD,-0.01691111833926484
2024-06-27,157.17999267578125,160.61000061035156,156.80999755859375,159.47000122070312,34018200,AMD,0.012250907812754175
2024-06-28,160.22999572753906,166.4499969482422,159.41000366210938,162.2100067138672,56204600,AMD,0.017181949408603625
2024-07-01,161.25,161.50999450683594,153.63999938964844,157.69000244140625,50436700,AMD,-0.02786513831069659
2024-07-02,157.0399932861328,164.5800018310547,156.6999969482422,164.30999755859375,57838600,AMD,0.041981070547876476
